run_id,initial_case_id,initial_label,psi0,psi0_lower,psi0_upper,schedule_id,binary_sequence,on_count,on_fraction,theta_1in_t0,theta_5in_t0,theta_9in_t0,theta_1in_t1,theta_5in_t1,theta_9in_t1,theta_1in_t2,theta_5in_t2,theta_9in_t2,theta_1in_t3,theta_5in_t3,theta_9in_t3,theta_1in_t4,theta_5in_t4,theta_9in_t4,theta_1in_t5,theta_5in_t5,theta_9in_t5,theta_1in_t6,theta_5in_t6,theta_9in_t6,theta_1in_t7,theta_5in_t7,theta_9in_t7,theta_1in_t8,theta_5in_t8,theta_9in_t8,theta_1in_t9,theta_5in_t9,theta_9in_t9,theta_1in_t10,theta_5in_t10,theta_9in_t10
run_3596,medium_002,medium,-1.25,-1.35,-1.25,sched_0524,1000001011,4,0.4,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,16.5492938519624,17.0399677651849,17.4051550543574,24.7748399579809,24.7530410928298,24.7346478741733,18.4438495788838,19.5114724508198,20.2224743953358,24.8944342810877,24.889291732304,24.8853326992301,24.9995632471644,24.9995630230766,24.9995628652372
run_3597,medium_002,medium,-1.25,-1.35,-1.25,sched_0525,1000001100,3,0.3,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,16.5492938519624,17.0399677651849,17.4051550543574,24.7748399579809,24.7530410928298,24.7346478741733,24.9984572247594,24.9984550065334,24.9984534408308,18.4834071295033,19.5594315273211,20.2738875742124,17.4448200445899,18.2474141937615,18.8187728176931
run_3598,medium_002,medium,-1.25,-1.35,-1.25,sched_0526,1000001101,4,0.4,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,16.5492938519624,17.0399677651849,17.4051550543574,24.7748399579809,24.7530410928298,24.7346478741733,24.9984572247594,24.9984550065334,24.9984534408308,18.4834071295033,19.5594315273211,20.2738875742124,24.8960054446863,24.8910057340932,24.8871612487873
run_3599,medium_002,medium,-1.25,-1.35,-1.25,sched_0527,1000001110,4,0.4,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,16.5492938519624,17.0399677651849,17.4051550543574,24.7748399579809,24.7530410928298,24.7346478741733,24.9984572247594,24.9984550065334,24.9984534408308,24.99999850095,24.9999985009425,24.9999985009372,18.4836503649422,19.5597259255665,20.274203291325
run_3600,medium_002,medium,-1.25,-1.35,-1.25,sched_0528,1000001111,5,0.5,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,16.5492938519624,17.0399677651849,17.4051550543574,24.7748399579809,24.7530410928298,24.7346478741733,24.9984572247594,24.9984550065334,24.9984534408308,24.99999850095,24.9999985009425,24.9999985009372,24.999999814687,24.9999998146868,24.9999998146866
run_3601,medium_002,medium,-1.25,-1.35,-1.25,sched_0529,1000010000,2,0.2,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,24.7912752803095,24.7724558132744,24.7567801948119,18.447054282274,19.5153645150353,20.226652916525,17.4316995190119,18.2301810101038,18.7990415582549,16.9831471932301,17.6323924579221,18.1061425680748,16.7217530334486,17.2769535244341,17.6870892729124
run_3602,medium_002,medium,-1.25,-1.35,-1.25,sched_0530,1000010001,3,0.3,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,24.7912752803095,24.7724558132744,24.7567801948119,18.447054282274,19.5153645150353,20.226652916525,17.4316995190119,18.2301810101038,18.7990415582549,16.9831471932301,17.6323924579221,18.1061425680748,24.8128038646856,24.7975476938458,24.7850505028977
run_3603,medium_002,medium,-1.25,-1.35,-1.25,sched_0531,1000010010,3,0.3,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,24.7912752803095,24.7724558132744,24.7567801948119,18.447054282274,19.5153645150353,20.226652916525,17.4316995190119,18.2301810101038,18.7990415582549,24.8439707481607,24.8332037614937,24.8245916927019,18.4569933918787,19.5274271898968,20.2395961951764
run_3604,medium_002,medium,-1.25,-1.35,-1.25,sched_0532,1000010011,4,0.4,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,24.7912752803095,24.7724558132744,24.7567801948119,18.447054282274,19.5153645150353,20.226652916525,17.4316995190119,18.2301810101038,18.7990415582549,24.8439707481607,24.8332037614937,24.8245916927019,24.9991641770466,24.9991634486541,24.9991629352126
run_3605,medium_002,medium,-1.25,-1.35,-1.25,sched_0533,1000010100,3,0.3,20.7893815946613,20.7893815946613,20.7893815946613,24.9256319912275,24.9229611458489,24.9209534220642,18.4714238107435,19.5449203856202,20.258348168844,17.4405131277643,18.2417589824948,18.8122995305994,16.9878394904163,17.638728314856,18.1135677859275,16.7247298091107,17.2810276426221,17.6919192535564,24.7912752803095,24.7724558132744,24.7567801948119,18.447054282274,19.5153645150353,20.226652916525,24.8945624846603,24.889431659308,24.885482039827,18.4660502871482,19.5384101616965,20.2513721234345,17.4385772855278,18.2392165806997,18.809388826146
