run_id,initial_case_id,initial_label,psi0,psi0_lower,psi0_upper,schedule_id,binary_sequence,on_count,on_fraction,theta_1in_t0,theta_5in_t0,theta_9in_t0,theta_1in_t1,theta_5in_t1,theta_9in_t1,theta_1in_t2,theta_5in_t2,theta_9in_t2,theta_1in_t3,theta_5in_t3,theta_9in_t3,theta_1in_t4,theta_5in_t4,theta_9in_t4
run_0055,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0007,0110,2,0.5,16.8747839761206,16.8747839761206,16.8747839761206,16.5019860883114,16.8078395366752,16.8694983442108,24.7441915330388,24.7162242489076,24.6920400790867,24.9980861114678,24.9980828276852,24.9980805096468,18.483356044469,19.5593699354494,20.2738303127192
run_0056,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0008,0111,3,0.75,16.8747839761206,16.8747839761206,16.8747839761206,16.5019860883114,16.8078395366752,16.8694983442108,24.7441915330388,24.7162242489076,24.6920400790867,24.9980861114678,24.9980828276852,24.9980805096468,24.9999982584164,24.9999982584067,24.9999982583998
run_0057,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0009,1000,1,0.25,16.8747839761206,16.8747839761206,16.8747839761206,24.7497784846451,24.7229959349019,24.6999407733743,18.4388658681831,19.5054177573608,20.2159732727908,17.4287138818017,18.2262572838925,18.7945468220966,16.981553963789,17.6302407739048,18.1036205181197
run_0058,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0010,1001,2,0.5,16.8747839761206,16.8747839761206,16.8747839761206,24.7497784846451,24.7229959349019,24.6999407733743,18.4388658681831,19.5054177573608,20.2159732727908,17.4287138818017,18.2262572838925,18.7945468220966,24.8437855356052,24.8329941815386,24.8243614187643
run_0059,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0011,1010,2,0.5,16.8747839761206,16.8747839761206,16.8747839761206,24.7497784846451,24.7229959349019,24.6999407733743,18.4388658681831,19.5054177573608,20.2159732727908,24.8942344598434,24.8890736059077,24.8850998788774,18.4659928321299,19.5383405219887,20.251297481455
run_0060,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0012,1011,3,0.75,16.8747839761206,16.8747839761206,16.8747839761206,24.7497784846451,24.7229959349019,24.6999407733743,18.4388658681831,19.5054177573608,20.2159732727908,24.8942344598434,24.8890736059077,24.8850998788774,24.9995618731788,24.9995616478092,24.9995614890665
run_0061,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0013,1100,2,0.5,16.8747839761206,16.8747839761206,16.8747839761206,24.7497784846451,24.7229959349019,24.6999407733743,24.9981564274109,24.9981533598267,24.9981511944706,18.4833576044285,19.5593716114909,20.2738239853965,17.4448022819508,18.2473908750686,18.8187461312997
run_0062,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0014,1101,3,0.75,16.8747839761206,16.8747839761206,16.8747839761206,24.7497784846451,24.7229959349019,24.6999407733743,24.9981564274109,24.9981533598267,24.9981511944706,18.4833576044285,19.5593716114909,20.2738239853965,24.8960035218072,24.8910036312905,24.887159005375
run_0063,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0015,1110,3,0.75,16.8747839761206,16.8747839761206,16.8747839761206,24.7497784846451,24.7229959349019,24.6999407733743,24.9981564274109,24.9981533598267,24.9981511944706,24.9999983048576,24.9999983048481,24.9999983048415,18.4836530719846,19.5597292038726,20.2742068050862
run_0064,dry_004,dry,-1.5148493368763,-2.19,-1.38,sched_0016,1111,4,1,16.8747839761206,16.8747839761206,16.8747839761206,24.7497784846451,24.7229959349019,24.6999407733743,24.9981564274109,24.9981533598267,24.9981511944706,24.9999983048576,24.9999983048481,24.9999983048415,24.9999998087238,24.9999998087236,24.9999998087234
